river_name,waterway,region_name,province,city_muni,selection_reason,award_company,award_project,award_stage,award_potential_mw,award_installed_mw,award_count,award_potential_mw_total,award_installed_mw_total,Power_MW,HPI,Status,Usable,Catchment,Catchment_km2,Relief_m,Runoff_mm_per_yr,Flow_m3s,HPI
Amusig River,river,Region X (Northern Mindanao),Bukidnon,Manolo Fortich,awarded,FG Budinon Power Corporation,Agusan River Hydroelectric Power Plant,Commercial Operation,,1.6,2,,3.2,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Anahawan River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Andanan River,river,Region XIII (Caraga),Agusan del Sur,City of Bayugan,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Andanan River,river,Region XIII (Caraga),Agusan del Sur,Sibagat,awarded,Global Sibagat Hydropower Corporation,Wawa Hydroelectric Power Project,Development,13.0,,1,13.0,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Angat River,river,Region III (Central Luzon),Bulacan,Norzagaray,awarded,San Roque Hydropower Inc.,Angat Run-of-River Hydroelectric Power Project,Development,10.0,,6,60.0,,0.0003,44.3,Moderate,False,Angat,910.2,1256.0,950.0,0.0,44.3
Anthony's River,river,Region VIII (Eastern Visayas),Leyte,Kananga,awarded,"Leyte V Electric Cooperative, Inc (LEYECO V)",Bao Hydroelectric Power Project,Development,2.0,,1,2.0,,,30.0,Poor,False,,,,8355.0,,30.0
Antipolo River,river,Region V (Bicol Region),Camarines Sur,Nabua,high_potential,,,,,,0,,,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
Antipolo River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,3,,3.0,,30.0,Poor,False,,,,5330.0,,30.0
Apayao River,river,Cordillera Administrative Region (CAR),Apayao,Calanasan (Bayag),high_potential,,,,,,0,,,0.0174,60.1,Good,True,Abulug,2815.7,2357.0,11230.0,0.001,60.1
Apayao River,river,Cordillera Administrative Region (CAR),Apayao,Flora,high_potential,,,,,,0,,,0.0174,60.1,Good,True,Abulug,2815.7,2357.0,11230.0,0.001,60.1
Apayao River,river,Cordillera Administrative Region (CAR),Apayao,Kabugao (Capital),awarded,Pan Pacific Renewable Power Phils. Corp. ,Madduang Hydroelectric Power Project,Pre-Development,55.0,,1,55.0,,0.0174,60.1,Good,True,Abulug,2815.7,2357.0,11230.0,0.001,60.1
Apayao River,river,Cordillera Administrative Region (CAR),Apayao,Pudtol,high_potential,,,,,,0,,,0.0174,60.1,Good,True,Abulug,2815.7,2357.0,11230.0,0.001,60.1
Apolang River,river,Region X (Northern Mindanao),Bukidnon,Dangcagan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Apolang River,river,Region X (Northern Mindanao),Bukidnon,Kadingilan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Apolang River,river,Region X (Northern Mindanao),Bukidnon,Kibawe,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Aramaywan River,river,Mimaropa Region,Palawan,Narra,awarded,Langogan Power Corporation,Batang-Batang Hydroelectric Power Project,Development,9.0,,2,12.0,,,30.0,Poor,False,,,,2580.0,,30.0
Aringay River,river,Cordillera Administrative Region (CAR),Benguet,Tuba,awarded,Goldlink Global Energy Corporation,Tadiangan Hydroelectric Power Project,Pre-Development,4.7,,10,38.5,,0.0004,59.6,Moderate,False,Aringay,392.2,2250.0,1970.0,0.0,59.6
Asbang River,river,Region XI (Davao Region),Davao del Sur,Matanao,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Asbang-Elok River,stream,Region XI (Davao Region),Davao del Sur,Magsaysay,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Asiga River,river,Region XIII (Caraga),Agusan del Norte,Santiago,high_potential,,,,,,0,,,0.0058,60.0,Good,True,Asiga,990.2,1762.0,14350.0,0.0005,60.0
Asinan River,river,Region XI (Davao Region),Davao del Sur,Magsaysay,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Asinan River,river,Region XI (Davao Region),Davao del Sur,Matanao,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Asisig River,river,Region VI (Western Visayas),Iloilo,City of Passi,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Jalaur,1686.9,1939.0,6100.0,0.0003,60.0
Asisig River,river,Region VI (Western Visayas),Iloilo,San Enrique,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Jalaur,1686.9,1939.0,6100.0,0.0003,60.0
Atake Creek,stream,Cordillera Administrative Region (CAR),Benguet,Tuba,awarded,Goldlink Global Energy Corporation,Tadiangan Hydroelectric Power Project,Pre-Development,4.7,,2,7.7,,,29.6,Poor,False,,,,1970.0,,29.6
Atugan River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Awao River,river,Region XIII (Caraga),Agusan del Sur,Monkayo,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Awao River,river,Region XIII (Caraga),Agusan del Sur,Santa Josefa,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Awao River,river,Region XIII (Caraga),Agusan del Sur,Veruela,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
B'lok Creek,stream,Region XII (Soccsksargen),South Cotabato,City of Koronadal (Capital),high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
B'lok Creek,stream,Region XII (Soccsksargen),South Cotabato,Lutayan,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
B'lok Creek,stream,Region XII (Soccsksargen),South Cotabato,Tantangan,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
B'lok Creek,stream,Region XII (Soccsksargen),Sultan Kudarat,Lutayan,high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
B'lok Creek,stream,Region XII (Soccsksargen),Sultan Kudarat,Tantangan,high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
Bacalan,river,Region VI (Western Visayas),Aklan,Madalag,awarded,Oriental Energy and Power Corporation,Timbaban Hydroelectric Power Plant,Commercial Operation,18869.0,,1,18869.0,,,30.0,Poor,False,,,,15189.0,,30.0
Bacarra River,stream,Region I (Ilocos Region),Ilocos Norte,Vintar,awarded,"ZAK Green Energy, Inc.",Tamdagan Hydroelectric Power Project,Development,9.0,,3,27.0,,0.0003,50.4,Moderate,False,Bislak,586.3,1860.0,1360.0,0.0,50.4
Baco River,river,Mimaropa Region,Oriental Mindoro,Naujan,awarded,Catuiran Hydropower Corporation,Catuiran Hydroelectric Power Plant,Commercial Operation,,8.0,1,,8.0,,30.0,Poor,False,,,,19360.0,,30.0
Badbaran,river,Region VI (Western Visayas),Capiz,Cuartero,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Badbaran,river,Region VI (Western Visayas),Capiz,Dumalag,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Badbaran,river,Region VI (Western Visayas),Capiz,Dumarao,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Bagnon River,river,Region V (Bicol Region),Catanduanes,Caramoran,awarded,"Sunwest Water and Electric Co., Inc.",Hitoma 1 Hydroelectric Power Plant,Commercial Operation,,1.5,1,,1.5,,30.0,Poor,False,,,,9240.0,,30.0
Bago Aplaya River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,3,,3.0,,30.0,Poor,False,,,,5330.0,,30.0
Bago Gallera Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,20,,20.0,,30.0,Poor,False,,,,5330.0,,30.0
Bago River,river,Region VI (Western Visayas),Negros Occidental,Bago City,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Bago River,river,Region VI (Western Visayas),Negros Occidental,Murcia,awarded,Alsons Energy Development Corporation,Bago 3 Hydroelectric Power Project,Development,34.8,,8,278.4,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Bago River,river,Region VI (Western Visayas),Negros Occidental,Salvador Benedicto,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Bago River,river,Region VI (Western Visayas),Negros Occidental,San Carlos City,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Bais River,river,Region VI (Western Visayas),Iloilo,Igbaras,awarded,Century Peak Energy Corporation,Igbulo (Bais) Hydroelectric Power Project,Development,8.1,,1,8.1,,,30.0,Poor,False,,,,6100.0,,30.0
Bala River,river,Region XI (Davao Region),Davao del Sur,Magsaysay,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Balaag Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,11,,11.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Balacayo River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Balagunan River,river,Region XI (Davao Region),Davao del Norte,Davao City,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Balagunan River,river,Region XI (Davao Region),Davao del Norte,Santo Tomas,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Balagunan River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,6.0,60.0,Good,True,Tagum,3167.9,1528.0,5330.0,0.0005,60.0
Balagunan River,river,Region XI (Davao Region),Davao del Sur,Santo Tomas,high_potential,,,,,,0,,,6.0,60.0,Good,True,Tagum,3167.9,1528.0,5330.0,0.0005,60.0
Balakayo Creek,stream,Region XII (Soccsksargen),South Cotabato,General Santos City (Dadiangas),high_potential,,,,,,0,,,0.0099,60.1,Good,True,Malungon,1403.6,2261.0,13380.0,0.0006,60.1
Balangbangan Creek,stream,Region X (Northern Mindanao),Bukidnon,City of Valencia,awarded,Upper Manupali Hydroelectric Power Corporation,Upper Manupali Hydroelectric Power Project,Development,4.4,,3,13.200000000000001,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Balatucon Creek,stream,Region VI (Western Visayas),Iloilo,City of Passi,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Jalaur,1686.9,1939.0,6100.0,0.0003,60.0
Balatuin River,river,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,6,,1.8,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Balatukan RIver,river,Region X (Northern Mindanao),Misamis Oriental,Claveria,awarded,"Mindanao Energy Systems, Inc.",Cabulig Hydroelectric Power Plant,Commercial Operation,,9214.0,1,,9214.0,,30.0,Poor,False,,,,10460.0,,30.0
Balaybalay River,river,Region IV-A (Calabarzon),Quezon,Mauban,awarded,Piapi Hydropower Corporation,Piapi River Hydroelectric Power Project,Development,4.5,0.0,4,9.0,11616.0,,30.0,Poor,False,,,,5130.0,,30.0
Balisong Creek,stream,Cordillera Administrative Region (CAR),Benguet,Itogon,awarded,San Roque Hydropower Inc.,San Roque Upper East Pumped Storage Hydroelectric Power Project,Development,600.0,,1,600.0,,0.0078,59.6,Moderate,False,Agno,5804.2,2924.0,1970.0,0.0004,59.6
Balitian Tributary,stream,Cordillera Administrative Region (CAR),Mountain Province,Bontoc (Capital),high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Balitian Tributary,stream,Cordillera Administrative Region (CAR),Mountain Province,Sadanga,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Balongkot River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Balutakay River,river,Region XI (Davao Region),Davao del Sur,Bansalan,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Balutakay River,river,Region XI (Davao Region),Davao del Sur,City of Digos (Capital),high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Banaboy Brook,river,Region VI (Western Visayas),Capiz,Jamindan,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Banayan,river,Region VI (Western Visayas),Antique,San Remigio,awarded,"TOTALPower, Inc",TPI Maninila Lower Cascade Hydroelectric Power Project,Pre-Development,4.5,,2,9.0,,0.0007,60.0,Good,True,Sibalom,627.5,1592.0,2891.0,0.0001,60.0
Banga River,river,Region XII (Soccsksargen),South Cotabato,Banga,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Banga River,river,Region XII (Soccsksargen),South Cotabato,City of Tacurong,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Banga River,river,Region XII (Soccsksargen),South Cotabato,Isulan (Capital),high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Banga River,river,Region XII (Soccsksargen),South Cotabato,Norala,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Banga River,river,Region XII (Soccsksargen),South Cotabato,T'Boli,high_potential,,,,,,0,,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Banga River,river,Region XII (Soccsksargen),Sultan Kudarat,Banga,high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
Banga River,river,Region XII (Soccsksargen),Sultan Kudarat,City of Tacurong,high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
Banga River,river,Region XII (Soccsksargen),Sultan Kudarat,Isulan (Capital),high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
Banga River,river,Region XII (Soccsksargen),Sultan Kudarat,Norala,high_potential,,,,,,0,,,0.1688,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13270.0,0.0078,61.1
Bangahan River,river,Region X (Northern Mindanao),Bukidnon,Pangantucan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Bangcalo,stream,Region VI (Western Visayas),Capiz,Ma-ayon,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Banuayan Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,2,,2.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Bao River,river,Region VIII (Eastern Visayas),Leyte,Kananga,awarded,"Leyte V Electric Cooperative, Inc (LEYECO V)",Bao Hydroelectric Power Project,Development,2.0,,1,2.0,,0.0011,60.0,Good,True,Pagsangahan,461.7,1232.0,8355.0,0.0001,60.0
Bao River,stream,Region VIII (Eastern Visayas),Leyte,Ormoc City,high_potential,,,,,,0,,,0.0011,60.0,Good,True,Pagsangahan,461.7,1232.0,8355.0,0.0001,60.0
Baobo River,river,Region XIII (Caraga),Agusan del Sur,Laak (San Vicente),high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Baobo River,river,Region XIII (Caraga),Agusan del Sur,Veruela,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Baracayo Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,,30.0,Poor,False,,,,5330.0,,30.0
Baracbacan River,river,Mimaropa Region,Palawan,Roxas,high_potential,,,,,,0,,,0.0001,60.0,Good,True,Roxas,282.9,645.0,2580.0,0.0,60.0
Baren River,river,Cordillera Administrative Region (CAR),Apayao,Conner,high_potential,,,,,,0,,,0.2082,61.3,Good,True,Cagayan,27684.1,2871.0,11230.0,0.0099,61.3
Barit River,stream,Region V (Bicol Region),Camarines Sur,Buhi,awarded,People's Energy Services Inc.,Barit 1 Hydroelectric Power Plant,Commercial Operation,,1.8,3,,5.4,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
Barit River,river,Region V (Bicol Region),Camarines Sur,Iriga City,high_potential,,,,,,0,,,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
Basa Creek,stream,Cordillera Administrative Region (CAR),Benguet,Tuba,awarded,Goldlink Global Energy Corporation,Tadiangan Hydroelectric Power Project,Pre-Development,4.7,,2,7.7,,,29.6,Poor,False,,,,1970.0,,29.6
Baslayan Creek,river,Region X (Northern Mindanao),Lanao del Norte,Iligan City,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Bayug Hydroelectric Power Project,Development,17.81,,6,106.86,,,30.0,Poor,False,,,,12050.0,,30.0
Batang River,river,Region X (Northern Mindanao),Bukidnon,Talakag,high_potential,,,,,,0,,,8.0,60.1,Good,True,Cagayan_de_Oro,1354.1,2873.0,8830.0,0.0004,60.1
Bati-Bati River,river,Region X (Northern Mindanao),Misamis Occidental,Clarin,awarded,Philnew Hydro Power Corp.,Clarin Hydroelectric Power Project,Development,6.9,,3,20.700000000000003,,,30.0,Poor,False,,,,11150.0,,30.0
Bato River,river,Region V (Bicol Region),Catanduanes,Bato,high_potential,,,,,,0,,,0.0005,60.0,Good,True,Bato,292.3,805.0,9240.0,0.0001,60.0
Bato River,river,Region V (Bicol Region),Catanduanes,San Miguel,awarded,"Sunwest Water and Electric Co., Inc.",Solong Hydroelectric Power Plant,Commercial Operation,,2.1,1,,2.1,0.0005,60.0,Good,True,Bato,292.3,805.0,9240.0,0.0001,60.0
Bato River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,,30.0,Poor,False,,,,5330.0,,30.0
Baton-baton River,river,Mimaropa Region,Palawan,Narra,awarded,Langogan Power Corporation,Batang-Batang Hydroelectric Power Project,Development,9.0,,2,12.0,,,30.0,Poor,False,,,,2580.0,,30.0
Batutinga,river,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,awarded,"TOTALPower, Inc",TPI Hilabangan Lower Cascade Hydroelectric Power Project,Pre-Development,3.0,,2,6.0,,0.0056,60.0,Good,True,Ilog_Hilabangan,1985.7,1470.0,8217.0,0.0005,60.0
Baubo-Bazal Stream,stream,Region III (Central Luzon),Aurora,Maria Aurora,high_potential,,,,,,0,,,0.0019,60.0,Good,True,Diteki,432.3,1894.0,9940.0,0.0001,60.0
Bayabas Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,23,,23.0,,30.0,Poor,False,,,,5330.0,,30.0
Bayabas River,river,Region III (Central Luzon),Bulacan,Norzagaray,awarded,San Roque Hydropower Inc.,Angat Run-of-River Hydroelectric Power Project,Development,10.0,,1,10.0,,0.0003,44.3,Moderate,False,Angat,910.2,1256.0,950.0,0.0,44.3
Bayawan River,river,Region VI (Western Visayas),Negros Occidental,City of Bayawan (Tulong),high_potential,,,,,,0,,,0.0006,60.0,Good,True,Bayawan,425.1,682.0,8217.0,0.0001,60.0
Bayawan River,river,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,awarded,"TOTALPower, Inc",TPI Hilabangan Lower Cascade Hydroelectric Power Project,Pre-Development,3.0,,1,3.0,,0.0006,60.0,Good,True,Bayawan,425.1,682.0,8217.0,0.0001,60.0
Bayawan River,river,Region VI (Western Visayas),Negros Occidental,Ilog,high_potential,,,,,,0,,,0.0006,60.0,Good,True,Bayawan,425.1,682.0,8217.0,0.0001,60.0
Bayawan River,river,Region VII (Central Visayas),Negros Oriental,City of Bayawan (Tulong),high_potential,,,,,,0,,,0.0002,60.0,Good,True,Bayawan,425.1,682.0,2951.0,0.0,60.0
Bayawan River,river,Region VII (Central Visayas),Negros Oriental,City of Kabankalan,high_potential,,,,,,0,,,0.0002,60.0,Good,True,Bayawan,425.1,682.0,2951.0,0.0,60.0
Bayawan River,river,Region VII (Central Visayas),Negros Oriental,Ilog,high_potential,,,,,,0,,,0.0002,60.0,Good,True,Bayawan,425.1,682.0,2951.0,0.0,60.0
Bayless Creek,stream,Region X (Northern Mindanao),Bukidnon,Baungon,high_potential,,,,,,0,,,8.0,60.1,Good,True,Cagayan_de_Oro,1354.1,2873.0,8830.0,0.0004,60.1
Bayug River,river,Region X (Northern Mindanao),Bukidnon,Bubong,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Mandulog,776.0,1400.0,8830.0,0.0002,60.0
Bayug River,river,Region X (Northern Mindanao),Bukidnon,Iligan City,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Mandulog,776.0,1400.0,8830.0,0.0002,60.0
Bayug River,river,Region X (Northern Mindanao),Bukidnon,Maguing,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Mandulog,776.0,1400.0,8830.0,0.0002,60.0
Bayug River,river,Region X (Northern Mindanao),Bukidnon,Tagoloan II,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Mandulog,776.0,1400.0,8830.0,0.0002,60.0
Bayug River,river,Region X (Northern Mindanao),Bukidnon,Talakag,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Mandulog,776.0,1400.0,8830.0,0.0002,60.0
Bayug River,river,Region X (Northern Mindanao),Lanao del Norte,Bubong,high_potential,,,,,,0,,,0.0031,60.0,Good,True,Mandulog,776.0,1400.0,12050.0,0.0003,60.0
Bayug River,river,Region X (Northern Mindanao),Lanao del Norte,Iligan City,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Bayug Hydroelectric Power Project,Development,17.81,,6,106.86,,0.0031,60.0,Good,True,Mandulog,776.0,1400.0,12050.0,0.0003,60.0
Bayug River,river,Region X (Northern Mindanao),Lanao del Norte,Tagoloan II,high_potential,,,,,,0,,,0.0031,60.0,Good,True,Mandulog,776.0,1400.0,12050.0,0.0003,60.0
Bayug River,river,Region X (Northern Mindanao),Lanao del Norte,Talakag,high_potential,,,,,,0,,,0.0031,60.0,Good,True,Mandulog,776.0,1400.0,12050.0,0.0003,60.0
Bayug River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Bubong,high_potential,,,,,,0,,,5.0,60.0,Good,True,Mandulog,776.0,1400.0,19920.0,0.0005,60.0
