Name,Type,Region,Province,City_Muni,Lat,Lon
Sta. Rita River,river,Region III (Central Luzon),Zambales,Olongapo City,14.864072,120.312157
Sto Domingo River,river,Region IV-A (Calabarzon),Batangas,Bauan,13.782719,121.000139
Sto. Rosario Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Pateros,14.549439,121.069133
Sto. Rosario Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,Pateros,14.551314,121.069247
Stream From Del Carmen,river,Region III (Central Luzon),Pampanga,City of San Fernando (Capital),15.048745,120.688289
Stream Tunnel,stream,Cordillera Administrative Region (CAR),Benguet,Baguio City,16.412532,120.601416
Suage River,river,Region VI (Western Visayas),Iloilo,Dingle,10.952505,122.662396
Suage River,river,Region VI (Western Visayas),Iloilo,Janiuay,10.945482,122.580969
Suage River,river,Region VI (Western Visayas),Iloilo,Mina,10.945482,122.580969
Suage River,river,Region VI (Western Visayas),Iloilo,Pototan,10.952505,122.662396
Suawan Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.221704,125.347057
Suawan River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.32242,125.258399
Suawan River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.339558,125.244918
Suay River,river,Region VI (Western Visayas),Negros Occidental,City of Himamaylan,10.015706,122.874731
Suba River,river,Region VII (Central Visayas),Cebu,Samboan,9.543326,123.319797
Suba Salug,river,Region VI (Western Visayas),Iloilo,Maasin,10.91043,122.436331
Suba' Batungal,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Maluso,6.556771,121.888471
Suba' Gallayan,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Lantawan,6.568152,121.901523
Suba' Gallayan,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Maluso,6.568152,121.901523
Subaan River,river,Mimaropa Region,Oriental Mindoro,Socorro,13.087289,121.330844
Subaan River,river,Mimaropa Region,Oriental Mindoro,Victoria,13.087289,121.330844
Subangdaku River,river,Region VIII (Eastern Visayas),Southern Leyte,Sogod,10.440992,125.028791
Succuc Creek,stream,Region IV-A (Calabarzon),Quezon,Infanta,14.598631,121.459879
Sucol Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.543496,121.084711
Sucol Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.54316,121.084216
Sugal River,river,Region XI (Davao Region),Davao Occidental,Jose Abad Santos (Trinidad),5.675681,125.450655
Sukol Creek,river,Region III (Central Luzon),Bulacan,City of Navotas,14.706943,120.913982
Sukol Creek,river,Region III (Central Luzon),Bulacan,Obando,14.706943,120.913982
Sukol Creek,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Navotas,14.706943,120.913982
Sukol Creek,river,National Capital Region (NCR),Metropolitan Manila Third District,Obando,14.706943,120.913982
Sulac River,river,Region III (Central Luzon),Pampanga,Macabebe,14.931025,120.64567
Sulac River,river,Region III (Central Luzon),Pampanga,Minalin,14.931025,120.64567
Sulac River,river,Region III (Central Luzon),Pampanga,Sasmuan (Sexmoan),14.931025,120.64567
Sulat River,river,Region VIII (Eastern Visayas),Eastern Samar,Sulat,11.76088,125.296288
Sulat River,stream,Region VIII (Eastern Visayas),Eastern Samar,Sulat,11.752827,125.281622
Sulcry Creek,stream,Region VIII (Eastern Visayas),Leyte,Burauen,10.946985,124.718033
Suloan Creek,stream,Cordillera Administrative Region (CAR),Abra,Boliney,17.429883,120.870282
Suloan Creek,stream,Cordillera Administrative Region (CAR),Abra,Bucloc,17.429883,120.870282
Sulog Creek,stream,Region X (Northern Mindanao),Bukidnon,San Fernando,7.909349,125.336014
Sulom Creek,stream,Region VI (Western Visayas),Negros Occidental,Bacolod City (Capital),10.683413,122.966086
Sum-Ag River,river,Region VI (Western Visayas),Negros Occidental,Bacolod City (Capital),10.593037,122.932077
Sum-Ag River,river,Region VI (Western Visayas),Negros Occidental,Bago City,10.593037,122.932077
Sum-Ag River,river,Region VI (Western Visayas),Negros Occidental,Murcia,10.547315,122.977752
Sumacbao River,river,Region III (Central Luzon),Bulacan,Doña Remedios Trinidad,15.209589,121.245963
Sumacbao River,river,Region III (Central Luzon),Bulacan,General Tinio (Papaya),15.209589,121.245963
Sumacbao River,river,Region III (Central Luzon),Nueva Ecija,Doña Remedios Trinidad,15.209589,121.245963
Sumacbao River,river,Region III (Central Luzon),Nueva Ecija,General Tinio (Papaya),15.279085,121.299244
Sumag River,river,Region III (Central Luzon),Bulacan,Doña Remedios Trinidad,14.934237,121.339959
Sumag River,river,Region III (Central Luzon),Bulacan,General Nakar,14.934237,121.339959
Sumag River,river,Region IV-A (Calabarzon),Quezon,Doña Remedios Trinidad,14.934237,121.339959
Sumag River,river,Region IV-A (Calabarzon),Quezon,General Nakar,14.934237,121.339959
Sumbat Creek,stream,Region IV-A (Calabarzon),Cavite,Mendez (Mendez-Nuñez),14.115672,120.887742
Sumbat Creek,stream,Region IV-A (Calabarzon),Cavite,Tagaytay City,14.115672,120.887742
Sumimao Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.308429,125.457406
Sumlog River,river,Region XI (Davao Region),Davao Oriental,Lupon,7.107506,126.164395
Sumlog River,river,Region XI (Davao Region),Davao Oriental,Pantukan,7.22635,126.172324
Sumlog River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Lupon,7.22635,126.172324
Sumlog River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Pantukan,7.22635,126.172324
Sumulong River,river,Region IV-A (Calabarzon),Quezon,Calauag,13.846581,122.37511
Sumulong River,river,Region IV-A (Calabarzon),Quezon,Lopez,13.846581,122.37511
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,Balangiga,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,Balangkayan,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,Basey,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,City of Borongan (Capital),11.484061,125.329104
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,Llorente,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Eastern Samar,Maydolong,11.484061,125.329104
Suribao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Balangiga,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Balangkayan,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Basey,11.37301,125.286121
Suribao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Llorente,11.336735,125.270436
Suribao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Maydolong,11.411521,125.306355
Surigao River,river,Region XIII (Caraga),Surigao del Norte,Sison,9.707091,125.503082
Surigao River,river,Region XIII (Caraga),Surigao del Norte,Surigao City (Capital),9.707091,125.503082
Susuba Creek,stream,Region III (Central Luzon),Tarlac,Bamban,15.300522,120.575415
Susuba Creek,stream,Region III (Central Luzon),Tarlac,Capas,15.309695,120.579673
Suyalao River,river,Region IV-A (Calabarzon),Quezon,Pitogo,13.779548,122.108799
Swallow Creek,stream,Mimaropa Region,Palawan,Coron,12.049866,120.203145
T'Raan Kini River,river,Region XII (Soccsksargen),South Cotabato,Lake Sebu,6.193775,124.693373
Tabalong Creek,stream,Region III (Central Luzon),Zambales,Santa Cruz,15.801612,119.9425
Tabang River,river,Region III (Central Luzon),Bulacan,Bulacan,14.805336,120.868471
Tabang River,river,Region III (Central Luzon),Bulacan,City of Malolos (Capital),14.84316,120.85823
Tabang River,river,Region III (Central Luzon),Bulacan,Guiguinto,14.84316,120.85823
Tabang River,river,Region III (Central Luzon),Bulacan,Plaridel,14.884964,120.853841
Tabigue River,stream,Region VI (Western Visayas),Negros Occidental,Enrique B. Magalona (Saravia),10.877292,122.99955
Tabiong River,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.928295,123.248786
Tabla River,river,Region VI (Western Visayas),Negros Occidental,Ilog,10.005256,122.713546
Tablac Creek,stream,Region I (Ilocos Region),Ilocos Sur,City of Candon,17.2142,120.454405
Tablas Valley River,river,Region VI (Western Visayas),Negros Occidental,Candoni,9.823666,122.631403
Tablas Valley River,river,Region VI (Western Visayas),Negros Occidental,Cauayan,9.868776,122.61227
Tablas Valley River,river,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,9.786928,122.744498
Tablas Valley River,river,Region VI (Western Visayas),Negros Occidental,Ilog,9.802234,122.695803
Tablas Valley River,river,Region VI (Western Visayas),Negros Occidental,Mabinay,9.742459,122.836912
Tablas Valley River,river,Region VII (Central Visayas),Negros Oriental,City of Kabankalan,9.742459,122.836912
Tablas Valley River,river,Region VII (Central Visayas),Negros Oriental,Mabinay,9.749963,122.856678
Taboan River,river,Region II (Cagayan Valley),Cagayan,Baggao,17.982425,122.061953
Tabuan River,river,Region V (Bicol Region),Camarines Sur,Baao,13.547113,123.371184
Tabuan River,river,Region V (Bicol Region),Camarines Sur,Ocampo,13.558324,123.371084
Tabuating River,river,Region III (Central Luzon),Nueva Ecija,General Tinio (Papaya),15.40577,121.107024
Tabuating River,river,Region III (Central Luzon),Nueva Ecija,Palayan City (Capital),15.40577,121.107024
Tabuating River,river,Region III (Central Luzon),Nueva Ecija,Peñaranda,15.425412,121.064594
Tabuating River,river,Region III (Central Luzon),Nueva Ecija,Santa Rosa,15.425412,121.064594
Tabug River,river,Region I (Ilocos Region),Ilocos Norte,City of Batac,18.028904,120.541808
Tabulsit River,river,Mimaropa Region,Palawan,Culion,11.912233,119.988475
Tabunacan River,river,Region VI (Western Visayas),Iloilo,Miagao,10.644603,122.192039
Taculen Creek,stream,Region XII (Soccsksargen),Cotabato (North Cotabato),Kabacan,7.042876,124.840878
Taculen Creek,stream,Region XII (Soccsksargen),Cotabato (North Cotabato),Matalam,7.042876,124.840878
Tagabuli Creek,stream,Region XI (Davao Region),Davao del Sur,Santa Cruz,6.817806,125.381202
Tagacupan River,river,Region XIII (Caraga),Agusan del Sur,La Paz,8.207346,125.617767
Tagacupan River,river,Region XIII (Caraga),Agusan del Sur,Loreto,8.207346,125.617767
Tagakpan River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.153593,125.467862
Taganito River,river,Region XIII (Caraga),Surigao del Norte,Claver,9.525633,125.790698
Tagaulay River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.538759,125.362689
Tagaulay River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.530287,125.378401
Tagbac River,river,Mimaropa Region,Occidental Mindoro,Lubang,13.835436,120.111151
Tagbakan River,river,Region VI (Western Visayas),Iloilo,Lambunao,11.121704,122.433244
Tagbariri Creek,river,Mimaropa Region,Palawan,Puerto Princesa City (Capital),9.795778,118.560213
Tagbaros Creek,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Maco,7.416573,126.043247
Tagbaros Creek,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Maragusan (San Mariano),7.416573,126.043247
Tagbarungis River,river,Mimaropa Region,Palawan,Puerto Princesa City (Capital),9.605464,118.659514
Tagbilat River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Ipil (Capital),7.874792,122.630701
Tagbilat River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Naga,7.874792,122.630701
Tagbilat River,river,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Titay,7.909569,122.620059
Tagbolante River,river,Mimaropa Region,Palawan,Quezon,9.455903,118.252545
Tagbuaya River,river,Mimaropa Region,Palawan,Quezon,9.052628,117.781006
Tagbuaya River,river,Mimaropa Region,Palawan,Rizal (Marcos),9.052628,117.781006
Tagduan River,river,Mimaropa Region,Palawan,Puerto Princesa City (Capital),9.621985,118.690542
Tagibaka River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Magpet,7.071167,125.195072
Tagibian River,river,Region VIII (Eastern Visayas),Northern Samar,Catarman (Capital),12.499841,124.657434
Taginatay Creek,river,Region X (Northern Mindanao),Misamis Oriental,Cagayan de Oro City (Capital),8.449736,124.610888
Tagluno River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.079488,125.418678
Tagluno River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.06726,125.398022
Tagnao Creek,stream,Region VIII (Eastern Visayas),Samar (Western Samar),Gandara,12.016708,124.787586
Tago River,river,Region XIII (Caraga),Agusan del Sur,Lanuza,9.035183,125.91888
Tago River,river,Region XIII (Caraga),Agusan del Sur,San Miguel,9.035183,125.91888
Tago River,river,Region XIII (Caraga),Agusan del Sur,Sibagat,9.035183,125.91888
Tago River,river,Region XIII (Caraga),Surigao del Sur,Bayabas,8.952752,126.117103
Tago River,river,Region XIII (Caraga),Surigao del Sur,Lanuza,9.035183,125.91888
Tago River,river,Region XIII (Caraga),Surigao del Sur,San Miguel,8.952752,126.117103
Tago River,river,Region XIII (Caraga),Surigao del Sur,Sibagat,9.035183,125.91888
Tago River,river,Region XIII (Caraga),Surigao del Sur,Tago,8.952752,126.117103
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),8.225964,125.126958
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,8.26354,125.093183
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,Malitbog,8.475415,124.85551
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,Manolo Fortich,8.385301,124.960639
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,Sumilao,8.385301,124.960639
Tagoloan River,river,Region X (Northern Mindanao),Bukidnon,Tagoloan,8.474956,124.859705
Tagoloan River,river,Region X (Northern Mindanao),Misamis Oriental,Malitbog,8.474956,124.859705
Tagoloan River,river,Region X (Northern Mindanao),Misamis Oriental,Manolo Fortich,8.474956,124.859705
Tagoloan River,river,Region X (Northern Mindanao),Misamis Oriental,Tagoloan,8.54408,124.756671
Tagoy River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.071337,125.335244
Tagpako River,river,Region X (Northern Mindanao),Misamis Oriental,Gingoog City,8.828786,125.17838
Taguanbinto River,river,Region III (Central Luzon),Pampanga,Macabebe,14.812228,120.634586
Tagud River,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.927666,123.25077
Tagudtod Creek,stream,Region IV-A (Calabarzon),Batangas,San Nicolas,13.921928,120.964004
Tagudtod Creek,stream,Region IV-A (Calabarzon),Batangas,Taal,13.913042,120.958706
Taguem River,river,Mimaropa Region,Palawan,Coron,11.994646,120.219124
Tagugpo River,river,Region XI (Davao Region),Davao Oriental,Lupon,7.163378,126.111661
Tagugpo River,river,Region XI (Davao Region),Davao Oriental,Pantukan,7.163378,126.111661
Tagugpo River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Lupon,7.163378,126.111661
Tagugpo River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Pantukan,7.163378,126.111661
Taguibo,river,Region XIII (Caraga),Agusan del Norte,Butuan City (Capital),9.006131,125.644386
Taguig River,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Makati,14.533573,121.065965
Taguig River,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.533573,121.065965
Taguimtim,river,Region VII (Central Visayas),Bohol,Buenavista,10.087127,124.12564
Tagulaya River,river,Region XI (Davao Region),Davao del Sur,Santa Cruz,6.956583,125.400055
Tagulaya River,stream,Region XI (Davao Region),Davao del Sur,Davao City,6.983984,125.309198
Tagulaya River,stream,Region XI (Davao Region),Davao del Sur,Santa Cruz,6.983984,125.309198
Tagurot River,river,Region XI (Davao Region),Davao del Norte,City of Panabo,7.258203,125.593
Tagurot River,river,Region XI (Davao Region),Davao del Norte,Davao City,7.258203,125.593
Tagurot River,river,Region XI (Davao Region),Davao del Sur,City of Panabo,7.258203,125.593
Tagurot River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.258203,125.593
Tagusao River,river,Mimaropa Region,Palawan,Quezon,9.174779,117.836333
Tagusao River,river,Mimaropa Region,Palawan,Sofronio Española,9.080254,117.97852
Takamile River,river,Region X (Northern Mindanao),Bukidnon,Kitaotao,7.586283,125.316668
Takamile River,river,Region X (Northern Mindanao),Bukidnon,Talaingod,7.586283,125.316668
Takamile River,river,Region XI (Davao Region),Davao del Norte,Kitaotao,7.586283,125.316668
Takamile River,river,Region XI (Davao Region),Davao del Norte,Talaingod,7.586283,125.316668
Takso River,river,Region I (Ilocos Region),Pangasinan,Umingan,15.927401,120.817084
Talabaan Chico River,river,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.958888,123.292112
Talabaan Creek,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.950202,123.261578
Talabaan Grande River,river,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.939933,123.266304
Talabaan River,river,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.850348,123.274851
Talabaan River,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.824016,123.264358
Talagio River,river,Region III (Central Luzon),Bulacan,Doña Remedios Trinidad,15.020596,121.240563
Talahibing River,river,Region IV-A (Calabarzon),Laguna,Nagcarlan,14.135589,121.418961
Talalora River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Talalora,11.526814,124.836486
